舒克贝塔·五角飞碟,0.0,0.27152218350000057,0.0,0.0,0.0,0.18250637040624385,0.055684171,0.13598789162824523,0.06775297784892396
茶啊二中,0.07237251228798675,0.6222271015000005,0.879496547,0.866666667,0.0,0.5723115980232796,0.055684171,0.523141448452509,0.06775297784892396
萌鼠大冒险,0.3725295864761021,0.0,0.0,0.0,0.0,0.22344476139522457,0.055684171,0.16736971266861883,0.06775297784892396
落凡尘,0.3975663522541834,0.5945937685000003,0.761700854,0.933333333,0.772291007,0.43164771392211604,0.728614796,0.9199652411736117,0.6771582024116068
蚂蚁传奇,0.0,0.27849817600000054,0.0,0.0,0.0,0.2157399386119919,0.055684171,0.16736971266861883,0.06775297784892396
贝肯熊：火星任务,0.05368767236089253,0.2988275940000006,0.0,0.0,0.524825201,0.2123931802991929,0.179114995,0.16736971266861883,0.19019748451981544
超级英雄美猴王：齐天儿,0.017551156662968772,0.27849817600000054,0.0,0.0,0.0,0.20603896253240445,0.055684171,0.16736971266861883,0.06775297784892396
超级飞侠：乐迪加速,0.060783926757191103,0.29122413650000056,0.0,0.0,0.0,0.27348386733123786,0.055684171,0.1464484985510445,0.06775297784892396
趣说经典,0.0,0.27849817600000054,0.0,0.0,0.0,0.18855985258527055,0.055684171,0.16736971266861883,0.06775297784892396
迷你特工队,0.0,0.27849817600000054,0.821544478,0.0,0.397751712,0.3250733547777572,0.104215757,0.16736971266861883,0.0
长安三万里,0.07918814320964393,0.7471236450000005,0.935881178,1.0,0.0,0.47624591907150415,0.055684171,0.6253506241544262,0.06775297784892396
阿狸,0.34462932033228827,0.0,0.763614245,0.0,0.0,0.6405038348165917,0.055684171,0.16736971266861883,0.06775297784892396
雄狮少年,0.0,0.5513201225000001,0.795131958,1.0,0.96093309,0.6392127144272391,0.585319633,0.8883474146984245,0.7124893550692987
雪域少年,0.01931631840115601,0.0,0.0,0.0,0.0,0.2518184280271701,0.055684171,0.16736971266861883,0.06775297784892396
非人哉：限时玩家,0.0,0.29317438550000063,0.0,0.0,0.0,0.15615953004138128,0.055684171,0.05230303515794792,0.06775297784892396
飞向月球,0.3703276477063858,0.27849817600000054,0.648280499,0.0,0.0,0.32722730771636804,0.055684171,0.16736971266861883,0.06775297784892396
龙珠寻游记,0.09555556508127551,0.49999999999999906,0.0,0.933333333,0.0,0.21877619156845918,0.055684171,0.5167126972249962,0.06775297784892396
龙门,0.2884788024112606,0.613831797,0.743386848,0.786666667,0.0,0.6696938277627343,0.055684171,0.4618159427389188,0.06775297784892396
