anime,baidu_anime_baidu_anime_sum_log_minmax,baidu_anime_baidu_anime_mean_log_minmax,bilibili_anime_orignaldata_likes_log_minmax,bilibili_anime_orignaldata_coins_log_minmax,bilibili_anime_orignaldata_collections_log_minmax,bilibili_anime_orignaldata_shares_log_minmax,bilibili_anime_orignaldata_followers_log_minmax,bilibili_anime_orignaldata_play_count_log_minmax,bilibili_anime_orignaldata_score_minmax,bilibili_anime_orignaldata_total_rating_count_log_minmax,bilibili_anime_creations_creations_log_minmax,bilibili_anime_creations_videos_log_minmax,bilibili_anime_comments_total_reply_log_minmax,douban_anime_douban_anime_score_x_minmax,douban_anime_douban_anime_votes_douban_log_minmax,douban_anime_douban_anime_comment_count_log_minmax,douban_anime_douban_anime_review_count_log_minmax,douyin_anime_douyin_anime_num_log_minmax,douyin_anime_douyin_anime_likes_log_minmax,douyin_anime_douyin_anime_comments_log_minmax,douyin_anime_douyin_anime_shares_log_minmax,imdb_anime_Sheet1_votes_log_minmax,imdb_anime_Sheet1_rating_minmax,industry_anime_industry_anime_game_count_log_minmax,industry_anime_industry_anime_show_count_log_minmax,industry_anime_industry_anime_work_count_log_minmax,industry_anime_industry_anime_patent_count_log_minmax,tieba_anime_tieba_anime_followers_log_minmax,tieba_anime_tieba_anime_posts_log_minmax,weibo_anime_weibo_anime_posts_minmax
我是发明家,0.0,0.20187773557734828,0.298940608163591,0.26116701809192877,0.34085111624108905,0.32738032836003567,0.2035472251466484,0.2792519003223616,0.0,0.0,0.0,0.11153299856249912,0.3865192436897398,0.7571428571428572,0.0,0.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.2644004382772753,0.21791675413548517,0.75
我玩游戏成了绝世强者,0.0,0.20187773557734828,0.5807132821266502,0.525856586032572,0.5845476071129981,0.4265495559452804,0.5142908751354974,0.5962713314563352,0.0,0.0,0.6789460910641313,0.521576278314025,0.49833833034328856,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.3302264549294931,0.0,0.0,0.25
我的三体,0.7020558262383447,0.4542164433211331,0.8525422575013292,0.8472327332246694,0.8309899555004103,0.9183641720886637,0.8775319030719482,0.7954973964689169,0.9696969696969696,0.7658411093076622,0.0,0.11153299856249912,0.8732333369375406,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.34279546963726165,0.5070579694127391,0.3922584479618281,0.7
我的三体 第四季,,,,,,,,,,,,,,0.7714285714285715,0.6173256459107753,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
我的好友遍布诸天,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
我的师傅每到大限才突破,0.7024630210839177,0.4549605751908543,0.4805502380667265,0.4381290739009264,0.4183940784254868,0.251122006701275,0.40398277786627507,0.46556106465190233,0.0,0.0,0.0,0.11153299856249912,0.4150896011893087,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.18476632221729714,0.2088236055664861,0.25
我的师兄太强了,0.7747699322912167,0.5872567538940893,0.8169391289241886,0.7269206858638718,0.7858799310931511,0.6591365823863566,0.7291333549081297,0.8081687904023388,0.0,0.0,0.0,0.11153299856249912,0.7485698322929589,0.7571428571428572,0.0,0.8403516759064285,0.227670248696953,0.0,0.34237250702160954,0.3068228525118331,0.2514584984820857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
我的弟子遍布诸天万界,0.0,0.20187773557734828,0.5133032676329718,0.42905575253043643,0.41521619152465733,0.3519715811286659,0.6123162130376244,0.49641075868615936,0.0,0.0,0.0,0.11153299856249912,0.49031819450944913,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
我的弟子都超神,0.658657319415051,0.3750069634142421,0.5376989448898398,0.47892416325959997,0.5030802138535422,0.3310562257178629,0.48373475364300766,0.5615604331489259,0.0,0.0,0.0,0.11153299856249912,0.4606798182941067,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05
我真不是大反派啊,0.0,0.20187773557734828,0.44309330649809575,0.32611856189843735,0.38564814267764713,0.12717383021398115,0.3167985686552152,0.3784446476607296,0.0,0.0,0.0,0.11153299856249912,0.268002976179468,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.8315049170956201,0.0,0.0,0.75
我真是大反派啊,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
我真的不想失去你 再說一次我願意,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
我真的不想当,0.0,0.20187773557734828,0.3516328013452244,0.2988127587857152,0.3580514291660997,0.12717383021398115,0.3047689116740936,0.38231594431062976,0.0,0.0,0.0,0.11153299856249912,0.268002976179468,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.8076386192496224,0.0,0.0,0.8
我靠签到逆天改命,0.0,0.20187773557734828,0.6644307095783126,0.6058871839305563,0.6495918826498601,0.40393671730348246,0.5888007138126575,0.6810106179512895,0.0,0.0,0.0,0.11153299856249912,0.4748180813471492,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.5154885475535126,0.5725326831366028,0.44957325524581687,0.4350500458443547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
战国魔神豪将军 戦国魔神ゴーショーグン,,,,,,,,,,,,,,0.7571428571428572,0.5364798674107941,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
托宝战士,0.0,0.20187773557734828,0.519376243722977,0.4281480460128993,0.5613473903230085,0.43140303571226435,0.27357461899149554,0.623368907944597,0.0,0.0,0.0,0.11153299856249912,0.3703821290400645,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
托宝战士之银河侦探 第五季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
抬驴,0.5950008372856186,0.25945222643533716,0.30389553190026297,0.27872005796628324,0.33653208665760076,0.2809348700128718,0.2683064239817414,0.3695906829917001,0.0,0.0,0.0,0.11153299856249912,0.2801495340936117,0.7571428571428572,0.6084054471618928,1.0,0.455340497393906,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.16826317812013356,0.10895837706774258,0.3
拇指总动员,0.0,0.20187773557734828,0.2551404394004407,0.19189578520108297,0.15250038044570205,0.2809348700128718,0.15223386047420087,0.21335150915123569,0.0,0.0,0.6789460910641313,0.9946868706830606,0.32892775294063814,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
拇指总动员1,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
捕星司·源起,0.0,0.20187773557734828,0.7006711572230089,0.6496042988567691,0.6972396225832311,0.6107152010632213,0.7225752980830694,0.728694899210902,0.7777777777777778,0.5561895558854207,0.0,0.11153299856249912,0.6957480995911774,0.7571428571428572,0.0,1.0,0.227670248696953,0.0,0.350125866335852,0.2585285900668017,0.17643660882181636,0.0,0.0,0.0,0.0,0.0,0.47509516594271184,0.0,0.0,0.5
掌门低调点,0.720408824464029,0.48776839354367746,0.4543503227585004,0.4594725196763517,0.41812628979488814,0.21908314989426994,0.36808591859397677,0.4478557084826516,0.0,0.0,0.0,0.11153299856249912,0.3932293941218119,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.1786924459589935,0.24257342312247593,0.25
探索生活小百科,0.0,0.20187773557734828,0.17692111731077775,0.16194701812005402,0.23444720858530665,0.21398347449455368,0.11518409540111459,0.26305476980808024,0.0,0.0,0.0,0.11153299856249912,0.22775162581205274,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
探险中的小百科,0.0,0.20187773557734828,0.14981076475328095,0.1268193902559452,0.16386551540182281,0.08680964428057251,0.12325273316739757,0.2842636201451431,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.5412260672904367,0.0,0.0,0.05
摩加迪沙 모가디슈,,,,,,,,,,,,,,0.7714285714285715,0.8220446469350845,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
故事中国,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
故事小号手,0.0,0.20187773557734828,0.16941962820968312,0.11677303984622925,0.1504493876385035,0.14158043175413998,0.08827361339530991,0.33564913301212246,0.0,0.0,0.0,0.11153299856249912,0.18143600284888686,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
故事王国,0.0,0.20187773557734828,0.13435614202189422,0.1764897908842295,0.16386551540182281,0.0,0.08413307914739385,0.2227341871877163,0.0,0.0,0.0,0.11153299856249912,0.08656697333058114,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04215085404037592,0.6
数学荒岛历险记,,,,,,,,,,,,,,0.8714285714285717,0.4787841964906467,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
数学魔法,0.0,0.20187773557734828,0.3446732619226464,0.2879858927664422,0.37926004115466344,0.3286247248414049,0.26982745171535244,0.31766703524484186,0.0,0.0,0.0,0.11153299856249912,0.3752433759038041,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
斗破苍穹,0.9934970075660038,0.9880798585272245,0.7548082224704132,0.6835970283625383,0.6737095242074521,0.5851160259241021,0.691487890664776,0.7325561163947211,0.9696969696969696,0.5702067714277306,0.6789460910641313,0.6703397609970974,0.7120992974748896,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.8467273251038742,0.8735632183908046,1.0,0.0,1.0,0.5974650070502946,0.8906696155531104,0.8809495860265639,0.9
斗破苍穹 年番,0.0,0.20187773557734828,0.702625726853409,0.647086575044461,0.8923948028919477,0.5208578656834351,0.6915016540628547,0.6314306085549797,0.9696969696969696,0.46493592368994746,0.0,0.11153299856249912,0.6660493171979568,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.3559657662915996,0.8906696412168514,0.8809495860265639,0.6
斗破苍穹 年番4,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
斗罗大陆剧场版 剑道尘心,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.8000000000000002,0.6079131785062307,1.0,0.983974444213354,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.19237684231207447,0.21400816655921664,0.18513993058654765,0.25
新·异常生物见闻录：序,0.0,0.20187773557734828,0.7486582992876412,0.7574955198762093,0.7191593567603342,0.7463845184438371,0.8123553686287346,0.6529831006468848,1.0,0.6930035256016625,0.0,0.11153299856249912,0.8214399910903448,0.7571428571428572,0.0,0.6728901762798636,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25
新大头儿子和小头爸爸 智能小当家,0.0,0.20187773557734828,0.3567486910399462,0.2646283062023713,0.36416466703983486,0.21908314989426994,0.22916116179266544,0.3804546356268589,0.0,0.0,0.0,0.11153299856249912,0.2653316473130014,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.4761710015871035,0.39080008482993905,0.25
新大头儿子和小头爸爸 欢乐亲子营,0.0,0.20187773557734828,0.4807667729951684,0.46965599850665196,0.48147822838330845,0.49536858813856544,0.40314222772844843,0.5667653511828861,0.27272727272727276,0.5171677214041609,0.6789460910641313,0.7822884598323397,0.506894160195956,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.11779160136418905,0.4761710015871035,0.39080008482993905,0.25
新大头儿子和小头爸爸·智能小当家,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
新大头儿子和小头爸爸传奇兜兜,0.0,0.20187773557734828,0.3321631233179765,0.24512596613693363,0.35166032444688133,0.2633026147460256,0.24650546633479517,0.3269107516418611,0.0,0.0,0.0,0.11153299856249912,0.3518986206435825,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.4761710015871035,0.39080008482993905,0.25
新大头儿子和小头爸爸：欢乐亲子营,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
新大头儿子小头爸爸之传奇兜兜,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
新龙门客栈 新龍門客棧,,,,,,,,,,,,,,0.8571428571428571,0.9246561869994794,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
旅途危机！圣芙蕾雅号特别事件,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.6114001976035808,0.0,0.42935620496832866,0.18602681545104738,0.0,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.4062811684589808,0.0,0.0,0.15
无聊就完结,0.0,0.20187773557734828,0.7378157077932836,0.7069847956387069,0.6868784162622465,0.6860594374656367,0.6985196398381325,0.7107995667836635,0.9393939393939394,0.6368451460439898,0.0,0.11153299856249912,0.6868854852777652,0.7571428571428572,0.0,1.0,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.562455807439911,0.0,0.0,0.55
无脑魔女,0.0,0.20187773557734828,0.7360299927781652,0.6543512855528129,0.6382646173641661,0.6851295707616024,0.7074480278112478,0.6840503085653169,0.7171717171717171,0.6058588143721861,0.6789460910641313,0.6770283625444133,0.7112230896178814,0.7571428571428572,0.0,0.8207286355292339,0.0,0.23756053652125123,0.2508899773663386,0.2585285900668017,0.07344873658005545,0.0,0.0,1.0,0.0,0.0,0.0,0.2523947671802003,0.19067199975235655,0.8
日出原理,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.6789460910641313,0.6913713302026252,0.10923535830178097,0.7571428571428572,0.0,0.8257777844137993,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
时光代理人,0.8855103815452406,0.7901500593966269,1.0,0.944928611968886,0.9796476138302322,0.977362880101322,0.9732890878583462,0.9275590179603428,0.9393939393939394,0.7929036700219846,0.6789460910641313,0.7348711212581756,0.9981456155689977,0.7571428571428572,0.6944025235913414,1.0,1.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.8344077410352284,0.5258787837235368,0.4199445753404152,1.0
时光的画笔,0.0,0.20187773557734828,0.41994549910750134,0.28953768689753395,0.21349831037123806,0.251122006701275,0.14412635885075448,0.371293514309438,0.0,0.0,0.0,0.11153299856249912,0.20794888954650584,0.7571428571428572,0.0,0.10338293337114146,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9
明日恐惧症,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.6789460910641313,0.8938641854519714,0.10923535830178097,0.7571428571428572,0.0,0.6439943435982326,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
明日方舟：冬隐归路,0.0,0.20187773557734828,0.8583757094386341,0.7716301026069555,0.7876622758762962,0.8022435951869331,0.8463631105607421,0.7303967590870614,0.888888888888889,0.722713533042205,0.0,0.28353883872468083,0.7954860623269192,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.13896400551613072,0.1032898142738618,0.05981788322036844,0.10760045421996743,0.0,0.0,0.0,0.0,0.0,0.9468543680316929,0.0,0.0,0.9
明日方舟：冬隐归路 アークナイツ【冬隠帰路/PERISH IN FROST】,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
明日方舟：焰烬曙明,0.0,0.20187773557734828,0.7857243335382177,0.7244352128904414,0.7280270969854943,0.7799221940533211,0.8553815913627172,0.6898953578510495,0.9797979797979797,0.6328644235740855,0.0,0.11153299856249912,0.8011986018169971,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.42935620496832866,0.0743982377061369,0.1679300288857683,0.0,0.0,0.0,0.0,0.0,0.0,0.8344641052148627,0.0,0.0,0.25
明日方舟：焰烬曙明 アークナイツ【焔燼曙明/RISE FROM EMBER】,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
明智小五郎美女系列27：黑色面具的美女 黒い仮面の美女 江戸川乱歩の「凶器」,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
星原小宝,0.6601926482419355,0.377805057671346,0.2952097978139434,0.17199336852976999,0.31087288788752065,0.15376103979889064,0.17859844546144743,0.31481610769589397,0.0,0.0,0.0,0.11153299856249912,0.2801495340936117,0.7571428571428572,0.0,0.4346659056725794,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.8036077350987758,0.24208391520946554,0.2126255202472088,0.25
星星班长,0.0,0.20187773557734828,0.3707507381718998,0.37063311861636317,0.3423886666479421,0.30422920549828314,0.2011851020033366,0.4438711450581646,0.0,0.0,0.0,0.11153299856249912,0.4507414327292126,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
星期五晚上的胡萝卜,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.6789460910641313,0.694204598614775,0.10923535830178097,0.7571428571428572,0.0,0.7147831309747222,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.2217660425911931,0.0,0.0,0.2
星球大战7：原力觉醒 Star Wars: The Force Awakens,,,,,,,,,,,,,,0.6428571428571429,0.8692442547942717,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
春芽宝贝,0.0,0.20187773557734828,0.04184940850946282,0.0,0.09746459559223576,0.0,0.0421232244314932,0.1322154281447361,0.0,0.0,0.0,0.11153299856249912,0.12681832369799634,0.7571428571428572,0.0,0.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.1643464570461877,0.19326008514849444,0.2
是假千金也要手握团宠剧本,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
是王者啊？,0.0,0.20187773557734828,0.8291174124395329,0.673697774327067,0.791661081325435,0.7656005031919253,0.7591484956072072,0.7437685442317473,0.98989898989899,0.7326721562811671,0.0,0.11153299856249912,0.8376310626175468,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.6531949242507489,0.0,0.0,0.75
是王者啊？第5季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
晓晓成长日记,0.0,0.20187773557734828,0.14625010806382102,0.1355219348214743,0.16207361589327338,0.189475793963723,0.09143204984318956,0.19683142032866432,0.0,0.0,0.0,0.11153299856249912,0.15333121039561537,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
晚高峰,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.6789460910641313,0.5847114987302275,0.10923535830178097,0.7571428571428572,0.0,0.6539945934190203,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.4036981731641997,0.0,0.0,0.09767375015304365,0.06680752302736667,0.7
智慧村的故事,0.0,0.20187773557734828,0.10548771754278882,0.0,0.17849204871228885,0.15376103979889064,0.06488711139013073,0.18276176263975022,0.0,0.0,0.0,0.11153299856249912,0.18143600284888686,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.39497902445256244,0.0,0.0,0.75
暂停！智序重组,0.0,0.20187773557734828,0.7389370764021566,0.7165040152863504,0.7317563346887559,0.6666420688622049,0.8333383452712713,0.659217532138687,0.9696969696969696,0.6051110670587048,0.0,0.11153299856249912,0.6997823446886338,0.7571428571428572,0.0,0.7507544612626714,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.6625583311846222,0.0,0.0,0.25
曹冲称象,0.7938964408537881,0.6222854490808549,0.4116669284955939,0.335093908345892,0.41172247079166324,0.4236361367791473,0.32092622453281644,0.3894589634003142,0.0,0.0,0.0,0.11153299856249912,0.4827767964476147,0.7285714285714286,0.7157962643112272,1.0,0.5885190554114832,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.13973954468307706,0.10895837706774258,0.7
最强反套路系统,0.768160934718622,0.5751551839565802,0.3750625205239376,0.3303520157410389,0.34432556122201796,0.10954157494713497,0.30632751037013234,0.37878326517360505,0.0,0.0,0.0,0.11153299856249912,0.3050376899341431,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.517242104102531,0.47654971179051836,0.406724388736728,0.1
最强弃少,0.7922299488508486,0.6192330528788156,0.32053682035537523,0.25495543689747485,0.2453273730960672,0.20267599736105374,0.2260242906879948,0.33445311894204127,0.0,0.0,0.0,0.11153299856249912,0.22324773400459824,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.65248409897974,0.7755660361932621,0.7008563446575252,0.25
最强神王,0.0,0.20187773557734828,0.2750271074211576,0.2014502670539285,0.24931773274479485,0.054770787473567485,0.19260214914814047,0.2864041160654352,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14581799721984215,0.45
最强神赐,0.0,0.20187773557734828,0.22567620981060013,0.1764897908842295,0.219238378251831,0.054770787473567485,0.15498146383429406,0.23571741202193877,0.0,0.0,0.0,0.11153299856249912,0.12681832369799634,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15
月魁传 动态漫画,0.0,0.20187773557734828,0.760250339066185,0.6982105213157009,0.736202422656524,0.7237503496003789,0.6960240961646459,0.7670570026118959,0.8383838383838385,0.553153523938131,0.0,0.11153299856249912,0.7168090469468505,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.38227134467935014,0.34044467534232126,0.25
木头岛的故事,0.0,0.20187773557734828,0.43471441252223253,0.27780854276602096,0.4449700692046153,0.5646581383400007,0.2751361068563875,0.4201483549373929,0.0,0.0,0.0,0.11153299856249912,0.5981735410962626,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
木木博士,0.0,0.20187773557734828,0.1405512037305777,0.09034795654764953,0.08498686854634224,0.10954157494713497,0.045013425127390115,0.09192867536573875,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
机米和露露,0.0,0.20187773557734828,0.17326912219282423,0.14319812314480898,0.17229934852031817,0.15376103979889064,0.07511310953362549,0.2013562859046123,0.0,0.0,0.4259839852578149,0.6172538187595383,0.2653316473130014,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15
